,playerID,Name,AB,H,average,Empirical Bayes Estimate,alpha1,beta1,PEP,Cumulative Mean
2588,eversho01,Hoot Evers,3801,1055,0.277558537227,0.276808300171,1172.98357784,3064.54678928,0.999557532463,0.761565685676
4144,jacksco01,Conor Jackson,2184,591,0.270604395604,0.270549651605,708.983577844,1911.54678928,0.999564081035,0.761896698743
7567,sandbry01,Ryne Sandberg,8385,2386,0.284555754323,0.283849113888,2503.98357784,6317.54678928,0.999567452022,0.762226797012
7937,simmote01,Ted Simmons,8680,2472,0.284792626728,0.284097510077,2589.98357784,6526.54678928,0.9995718125,0.76255598566
471,batesjo02,Johnny Bates,3913,1087,0.277791975466,0.277037628465,1204.98357784,3144.54678928,0.999573133286,0.762884264258
2315,douglkl01,Klondike Douglass,2797,766,0.273864855202,0.27338032351,883.983577844,2349.54678928,0.999578613119,0.763211642334
5159,lynnfr01,Fred Lynn,6925,1960,0.283032490975,0.282276031506,2077.98357784,5283.54678928,0.999583293145,0.763538122514
440,bartedi01,Dick Bartell,7629,2165,0.283785555119,0.283054365172,2282.98357784,5782.54678928,0.999585505952,0.763863705112
5560,mcfared01,Ed McFarland,3007,826,0.274692384436,0.274132496945,943.983577844,2499.54678928,0.999590977202,0.764188398325
1757,corajo01,Joey Cora,3734,1035,0.277182645956,0.276459700889,1152.98357784,3017.54678928,0.999593557092,0.764512201844
4734,lachaca01,Candy LaChance,4919,1377,0.279934946127,0.279147624112,1494.98357784,3860.54678928,0.999606533354,0.764835133618
3719,hemusso01,Solly Hemus,2694,736,0.273199703044,0.272791980175,853.983577844,2276.54678928,0.999607622499,0.765157180928
6012,morneju01,Justin Morneau,5699,1603,0.281277417091,0.280494671996,1720.98357784,4414.54678928,0.9996096288,0.765478348665
3967,hornebo01,Bob Horner,3777,1047,0.277204130262,0.27648633719,1164.98357784,3048.54678928,0.999612681525,0.76579864187
4492,kempst01,Steve Kemp,4058,1128,0.277969443075,0.277222195885,1245.98357784,3248.54678928,0.999613525976,0.76611806111
5989,morelke01,Keith Moreland,4581,1279,0.279196681947,0.278420552668,1396.98357784,3620.54678928,0.999615858239,0.766436611993
2541,erstada01,Darin Erstad,6024,1697,0.281706507304,0.28093414545,1814.98357784,4645.54678928,0.999622880992,0.766754304458
2413,durhale01,Leon Durham,3587,992,0.276554223585,0.275873045949,1109.98357784,2913.54678928,0.999626261486,0.767071137052
491,bautida01,Danny Bautista,2517,685,0.272149384188,0.271872463809,802.983577844,2150.54678928,0.999628630157,0.767387111907
4607,kluttcl01,Clyde Kluttz,1903,510,0.267997898056,0.268422922254,627.983577844,1711.54678928,0.999631480099,0.767702233167
573,beltrad01,Adrian Beltre,10295,2942,0.285769791161,0.285139534918,3059.98357784,7671.54678928,0.999635792322,0.768016506282
6699,perezsa02,Salvador Perez,2556,696,0.272300469484,0.272005118741,813.983577844,2178.54678928,0.999636606795,0.768329929963
8094,snodgfr01,Fred Snodgrass,3101,852,0.274750080619,0.274197950881,969.983577844,2567.54678928,0.999641754784,0.76864251351
5886,mitchmi01,Mike Mitchell,4095,1138,0.2778998779,0.277165433328,1255.98357784,3275.54678928,0.999643519522,0.768954255759
4614,knickbi01,Bill Knickerbocker,3418,943,0.275892334699,0.275256250903,1060.98357784,2793.54678928,0.999644328493,0.769265158822
6306,norenir01,Irv Noren,3119,857,0.274767553703,0.274216073883,974.983577844,2580.54678928,0.99964971834,0.769575232253
3136,glanvdo01,Doug Glanville,3964,1100,0.277497477296,0.276781086876,1217.98357784,3182.54678928,0.999652980014,0.769884476538
304,backmwa01,Wally Backman,3245,893,0.275192604006,0.274609599006,1010.98357784,2670.54678928,0.99965770078,0.770192896973
7549,samplbi01,Billy Sample,2516,684,0.27186009539,0.271625852447,801.983577844,2150.54678928,0.999666196145,0.770500501932
2845,freelry01,Ryan Freel,1983,532,0.268280383258,0.268640388514,649.983577844,1769.54678928,0.999673455952,0.770807293035
3328,greensh01,Shawn Green,7082,2003,0.282829709122,0.282100819479,2120.98357784,5397.54678928,0.999675626867,0.771113266743
6733,petrage01,Geno Petralli,1874,501,0.267342582711,0.267896750743,618.983577844,1691.54678928,0.999676320476,0.771418424358
3360,griffto01,Tommy Griffith,4947,1383,0.27956337174,0.278810274204,1500.98357784,3882.54678928,0.999687907857,0.77172278367
6497,outlaji01,Jimmy Outlaw,1974,529,0.26798378926,0.268398849759,646.983577844,1763.54678928,0.999696744671,0.772026344204
4557,kingemi01,Mike Kingery,2034,546,0.268436578171,0.268761552855,663.983577844,1806.54678928,0.99969900367,0.7723291004
5588,mcgrifr01,Fred McGriff,8757,2490,0.284343953409,0.283675962737,2607.98357784,6585.54678928,0.999705986908,0.772631061736
1744,coomero01,Ron Coomer,3019,827,0.273931765485,0.273469909811,944.983577844,2510.54678928,0.999708028982,0.772932224823
4844,lawru01,Rudy Law,2421,656,0.270962412226,0.270857516249,773.983577844,2083.54678928,0.999708056292,0.773232590163
2899,fultzda01,Dave Fultz,2393,648,0.270789803594,0.27071049908,765.983577844,2063.54678928,0.999708687004,0.773532161719
4667,koskico01,Corey Koskie,3399,936,0.275375110327,0.274794742046,1053.98357784,2781.54678928,0.999709455362,0.77383094282
9473,zarilal01,Al Zarilla,3535,975,0.275813295615,0.275204638215,1092.98357784,2878.54678928,0.999712591884,0.774128939719
3383,grubbjo01,Johnny Grubb,4154,1153,0.277563793934,0.276870748301,1270.98357784,3319.54678928,0.999720437008,0.774426161718
2378,duganjo01,Joe Dugan,5410,1516,0.28022181146,0.279479191117,1633.98357784,4212.54678928,0.999721152913,0.774722602496
5736,merceor01,Orlando Merced,3998,1108,0.277138569285,0.27646300202,1225.98357784,3208.54678928,0.999721704842,0.775018264917
6325,nunamle01,Les Nunamaker,1990,533,0.26783919598,0.268277531847,650.983577844,1775.54678928,0.999723150035,0.775313153218
134,alonsyo01,Yonder Alonso,2103,565,0.2686638136,0.268940898162,682.983577844,1856.54678928,0.99972785376,0.775607274712
6084,mullipa01,Pat Mullin,2493,676,0.271159245888,0.271027597718,793.983577844,2135.54678928,0.999731309758,0.775900630779
1984,dalledo01,Dom Dallessandro,1945,520,0.26735218509,0.267888071742,637.983577844,1743.54678928,0.99973360293,0.7761932229
1431,cespeyo01,Yoenis Cespedes,2728,743,0.272360703812,0.272073097098,860.983577844,2303.54678928,0.999736052926,0.77648505427
4404,kammwi01,Willie Kamm,5851,1643,0.280806699709,0.280075558291,1760.98357784,4526.54678928,0.999743893566,0.776776134895
7025,ramoswi01,Wilson Ramos,2136,574,0.26872659176,0.268989469158,691.983577844,1880.54678928,0.999744355899,0.7770664581
8291,stewabu01,Bud Stewart,2041,547,0.268005879471,0.268405823262,664.983577844,1812.54678928,0.999744621983,0.777356026583
7471,ruckejo01,Johnny Rucker,2617,711,0.271685135652,0.271483652748,828.983577844,2224.54678928,0.999746983898,0.777644846008
6886,powelja03,Jake Powell,2540,689,0.27125984252,0.271115519854,806.983577844,2169.54678928,0.999747675836,0.777932917124
1302,careyma01,Max Carey,9363,2665,0.284630994339,0.28399152547,2782.98357784,7016.54678928,0.999748764693,0.778220243351
9022,wasdeji01,Jimmy Wasdell,2866,782,0.272854152128,0.272513339106,899.983577844,2402.54678928,0.999753412157,0.778506832185
7151,retteme01,Merv Rettenmund,2555,693,0.271232876712,0.27109321261,810.983577844,2180.54678928,0.999758233478,0.778792686709
65,aikenwi01,Willie Aikens,2492,675,0.270866773676,0.270778676823,792.983577844,2135.54678928,0.999759214939,0.77907780481
8494,taubeed01,Ed Taubensee,2874,784,0.272790535839,0.272458934919,901.983577844,2408.54678928,0.999763503179,0.779362193596
578,benarma01,Marvin Benard,2630,714,0.271482889734,0.271311051332,831.983577844,2234.54678928,0.999772712976,0.779645862218
1936,cullero01,Roy Cullenbine,3879,1072,0.276359886569,0.275744457022,1189.98357784,3125.54678928,0.999776058617,0.779928805916
5323,marsaar01,Armando Marsans,2273,612,0.269247690277,0.269413322213,729.983577844,1979.54678928,0.999781417794,0.780211030064
8379,suhrgu01,Gus Suhr,5176,1446,0.279366306028,0.278659263388,1563.98357784,4048.54678928,0.999782387444,0.780492531805
3874,hoblidi01,Dick Hoblitzell,4706,1310,0.278368040799,0.277681117252,1427.98357784,3714.54678928,0.999786623662,0.780773318094
7971,skinnbo01,Bob Skinner,4318,1198,0.277443260769,0.276785187228,1315.98357784,3438.54678928,0.999788032394,0.781053388061
553,bellgu01,Gus Bell,6478,1823,0.281414016672,0.28071083281,1940.98357784,4973.54678928,0.999789227872,0.781332744178
4213,jenseja01,Jackie Jensen,5236,1463,0.279411764706,0.278708702382,1580.98357784,4091.54678928,0.999790811994,0.781611389673
2369,duffech01,Charlie Duffee,1943,518,0.266598044261,0.267272730213,635.983577844,1743.54678928,0.99979164162,0.7818893263
9255,williwa02,Walt Williams,2373,640,0.269700800674,0.269790135289,757.983577844,2051.54678928,0.999796979467,0.782166562499
2665,ferreri01,Rick Ferrell,6028,1692,0.280690112807,0.279986862936,1809.98357784,4654.54678928,0.999798806136,0.782443096481
3091,gilbewa01,Wally Gilbert,2317,624,0.269313767803,0.269466277439,741.983577844,2011.54678928,0.999798956335,0.782718928791
7954,singlke01,Ken Singleton,7189,2029,0.282236750591,0.281552033036,2146.98357784,5478.54678928,0.999800209963,0.782994063494
770,bodiepi01,Ping Bodie,3670,1011,0.275476839237,0.274923956945,1128.98357784,2977.54678928,0.999800705597,0.783268502282
639,berrych02,Charlie Berry,2018,539,0.267096134787,0.267661621402,656.983577844,1797.54678928,0.999800864048,0.783542247366
5215,mageele01,Lee Magee,3741,1031,0.275594760759,0.275038952891,1148.98357784,3028.54678928,0.999810946207,0.783815313905
2947,gandich01,Chick Gandil,4245,1176,0.27703180212,0.276401833668,1293.98357784,3387.54678928,0.999811573769,0.784087692543
8875,verbaem01,Emil Verban,2911,793,0.272414977671,0.272136016089,910.983577844,2436.54678928,0.99981214208,0.784359385804
9463,yountro01,Robin Yount,11008,3142,0.28542877907,0.284850795382,3259.98357784,8184.54678928,0.999812427194,0.784630395919
1227,calhoko01,Kole Calhoun,1935,515,0.266149870801,0.266909328516,632.983577844,1738.54678928,0.99981658999,0.784900730334
1766,cordoma01,Marty Cordova,3419,938,0.27434922492,0.273888019882,1055.98357784,2799.54678928,0.999824394873,0.785170396162
1306,careyto01,Tom Carey,2394,645,0.269423558897,0.269554987541,762.983577844,2067.54678928,0.999826322636,0.785439388551
7009,ramirar01,Aramis Ramirez,8136,2303,0.283062930187,0.282411782072,2420.98357784,6151.54678928,0.999826569096,0.785707707926
4576,kipnija01,Jason Kipnis,2966,808,0.272420768712,0.272145573421,925.983577844,2476.54678928,0.999831037772,0.785975362088
4093,huskebu01,Butch Huskey,2078,555,0.26708373436,0.267637880474,672.983577844,1841.54678928,0.999832583368,0.78624234988
1997,damonjo01,Johnny Damon,9736,2769,0.284408381265,0.283801912961,2886.98357784,7285.54678928,0.999832813596,0.786508672154
3970,hortoto01,Tony Horton,2228,597,0.267953321364,0.268333807213,714.983577844,1949.54678928,0.999847857294,0.786774349844
4554,kinerra01,Ralph Kiner,5205,1451,0.278770413064,0.27811311395,1568.98357784,4072.54678928,0.999851350115,0.787039370988
9262,wilmowa01,Walt Wilmot,3981,1098,0.275810097965,0.275263207446,1215.98357784,3201.54678928,0.999853967848,0.787303736947
3926,hollato01,Todd Hollandsworth,3191,871,0.272955186462,0.272632749489,988.983577844,2638.54678928,0.999861193247,0.787567455876
5378,martist01,Stu Martin,2237,599,0.267769333929,0.268178580151,716.983577844,1956.54678928,0.999861335658,0.787830521402
658,betemwi01,Wilson Betemit,2093,558,0.266602962255,0.26723679092,675.983577844,1853.54678928,0.99986495908,0.78809294026
3490,hallme01,Mel Hall,4237,1171,0.276374793486,0.275805114462,1288.98357784,3384.54678928,0.999865385227,0.788354710897
4875,leede02,Derrek Lee,6962,1959,0.281384659581,0.280729209016,2076.98357784,5321.54678928,0.999865674541,0.788615835544
6500,owenma01,Marv Owen,3782,1040,0.274986779482,0.274499286972,1157.98357784,3060.54678928,0.999868925077,0.788876320241
5343,martial03,Al Martin,4242,1172,0.276284771334,0.275724100651,1289.98357784,3388.54678928,0.999872644336,0.789136167931
4388,justida01,David Justice,5625,1571,0.279288888889,0.278639794829,1688.98357784,4372.54678928,0.999873291339,0.789395377184
6339,oberkke01,Ken Oberkfell,4874,1354,0.277800574477,0.277182028175,1471.98357784,3838.54678928,0.999874136993,0.789653950599
28,adamsbu01,Buster Adams,2003,532,0.265601597604,0.266437994216,649.983577844,1789.54678928,0.999876526353,0.78991189241
6294,nixontr01,Trot Nixon,3627,995,0.274331403364,0.273895720541,1112.98357784,2950.54678928,0.999877796654,0.790169203567
1251,camparo01,Roy Campanella,4205,1161,0.276099881094,0.275552129725,1278.98357784,3362.54678928,0.99987825813,0.790425885397
1422,cedenro01,Roger Cedeno,3174,865,0.272526780088,0.272254621314,982.983577844,2627.54678928,0.999882175312,0.790681944431
7258,riverju01,Juan Rivera,3471,950,0.273696341112,0.273314210641,1067.98357784,2839.54678928,0.999882432159,0.790937378482
2902,furcara01,Rafael Furcal,6477,1817,0.280531110082,0.279883572515,1934.98357784,4978.54678928,0.999882497115,0.791192189602
5417,matthga01,Gary Matthews,7147,2011,0.281376801455,0.280737792925,2128.98357784,5454.54678928,0.999886687744,0.791446385093
6533,pagemi02,Mitchell Page,2104,560,0.266159695817,0.266866945036,677.983577844,1862.54678928,0.999888724922,0.791699964582
3508,hammoje01,Jeffrey Hammonds,3032,824,0.271767810026,0.271580029044,941.983577844,2526.54678928,0.999889165093,0.791952928374
5135,lupieto01,Tony Lupien,2358,632,0.26802374894,0.268375533388,749.983577844,2044.54678928,0.999889385741,0.792205278443
8969,wallide01,Denny Walling,2945,799,0.271307300509,0.271174136645,916.983577844,2464.54678928,0.999891782114,0.79245701966
4328,jonesja04,Jacque Jones,4594,1272,0.276882890727,0.276309549174,1389.98357784,3640.54678928,0.999892252045,0.792708151902
9116,westlwa01,Wally Westlake,3117,848,0.272056464549,0.271837715749,965.983577844,2587.54678928,0.999893721853,0.792958678589
8862,velarra01,Randy Velarde,4244,1171,0.275918944392,0.275392632189,1288.98357784,3391.54678928,0.999895785902,0.793208602632
6573,parrage01,Gerardo Parra,3694,1013,0.274228478614,0.273810740346,1130.98357784,2999.54678928,0.999896459847,0.793457924534
5800,millafe01,Felix Millan,5791,1617,0.279226385771,0.278598975126,1734.98357784,4492.54678928,0.999898624832,0.79370664827
2240,dilonmi01,Miguel Dilone,2000,530,0.265,0.265945209051,647.983577844,1788.54678928,0.999899405586,0.793954774331
2725,flackma01,Max Flack,5252,1461,0.278179741051,0.277573200096,1578.98357784,4109.54678928,0.999901508482,0.794202306464
6158,myattgl01,Glenn Myatt,2678,722,0.269604182226,0.269698310446,839.983577844,2274.54678928,0.999905733398,0.794449249353
2964,garcica01,Carlos Garcia,2178,580,0.266299357208,0.266963270583,697.983577844,1916.54678928,0.999905818722,0.794695600156
7628,saxst01,Steve Sax,6940,1949,0.28083573487,0.280210813888,2066.98357784,5309.54678928,0.999906821135,0.794941362097
3355,griffke02,Ken Griffey,9801,2781,0.283746556474,0.283172159094,2898.98357784,7338.54678928,0.999907664665,0.7951865371
5415,matsuka01,Kazuo Matsui,2302,615,0.267158992181,0.267655815194,732.983577844,2005.54678928,0.99990814968,0.79543112684
802,bonneba01,Barry Bonnell,3068,833,0.271512385919,0.271358349971,950.983577844,2553.54678928,0.999908433493,0.795675133173
5721,menchke01,Kevin Mench,2362,632,0.267569856054,0.267991938431,749.983577844,2048.54678928,0.999908489036,0.795918557912
4596,kleskry01,Ryan Klesko,5611,1564,0.278738192836,0.278127347155,1681.98357784,4365.54678928,0.999909012946,0.796161403692
3261,gowdyha01,Hank Gowdy,2735,738,0.269835466179,0.269896068699,855.983577844,2315.54678928,0.999909079124,0.796403672033
7747,scutama01,Marco Scutaro,4887,1355,0.277266216493,0.276692998117,1472.98357784,3850.54678928,0.999909464714,0.796645365374
9413,yastrca01,Carl Yastrzemski,11988,3419,0.285201868535,0.284677446417,3536.98357784,8887.54678928,0.999911052451,0.796886487185
6811,pippwa01,Wally Pipp,6914,1941,0.280734741105,0.280113607455,2058.98357784,5291.54678928,0.999911115751,0.797127037693
6345,obrieja01,Jack O'Brien,2169,577,0.26602120793,0.266734015698,694.983577844,1910.54678928,0.999912934495,0.797367021003
8951,walkene01,Neil Walker,3475,949,0.27309352518,0.272779060291,1066.98357784,2844.54678928,0.999913056211,0.79760643712
1408,caterda01,Danny Cater,4451,1229,0.276117726354,0.275595950647,1346.98357784,3540.54678928,0.999914344827,0.797845289432
2353,drewjd01,J. D. Drew,5173,1437,0.277788517301,0.277203879127,1554.98357784,4054.54678928,0.999914453626,0.79808357854
2765,floydcl01,Cliff Floyd,5319,1479,0.278059785674,0.277469403509,1596.98357784,4158.54678928,0.999915758216,0.798321307845
1929,cuccito01,Tony Cuccinello,6184,1729,0.279592496766,0.278978189877,1846.98357784,4773.54678928,0.999915874384,0.798558477923
4833,lavalmi01,Mike LaValliere,2473,663,0.268095430651,0.26842255598,780.983577844,2128.54678928,0.999915980655,0.798795090735
5117,luderfr01,Fred Luderus,4851,1344,0.277056277056,0.276496488216,1461.98357784,3825.54678928,0.99991608727,0.799031148243
7102,reganbi01,Bill Regan,2364,632,0.267343485618,0.26780055187,749.983577844,2050.54678928,0.999916826596,0.799266653141
7698,schreos01,Ossee Schrecongost,3057,829,0.271180896304,0.271067796278,946.983577844,2546.54678928,0.999919541506,0.799501609685
5028,lockmwh01,Whitey Lockman,5940,1658,0.279124579125,0.278518798719,1775.98357784,4600.54678928,0.999919620542,0.799736016715
8873,verasqu01,Quilvio Veras,2780,750,0.269784172662,0.269850888621,867.983577844,2348.54678928,0.999920022246,0.799969876535
7171,reynorj01,R. J. Reynolds,2270,605,0.266519823789,0.26712561094,722.983577844,1983.54678928,0.999921642057,0.80020319248
3658,haywora01,Ray Hayworth,2062,546,0.264791464597,0.265749652909,663.983577844,1834.54678928,0.999923516171,0.80043596675
